Date,Open,High,Low,Close,Adj Close,Volume
2021-08-13,0.090000,0.090000,0.090000,0.090000,0.090000,9500
2021-08-16,0.090000,0.090000,0.090000,0.090000,0.090000,0
2021-08-17,0.090000,0.090000,0.090000,0.090000,0.090000,3000
2021-08-18,0.090000,0.090000,0.090000,0.090000,0.090000,0
2021-08-19,0.090000,0.090000,0.090000,0.090000,0.090000,0
2021-08-20,0.090000,0.090000,0.090000,0.090000,0.090000,0
2021-08-23,0.090000,0.090000,0.090000,0.090000,0.090000,0
2021-08-24,0.090000,0.090000,0.090000,0.090000,0.090000,0
2021-08-25,0.090000,0.090000,0.090000,0.090000,0.090000,0
2021-08-26,0.090000,0.090000,0.090000,0.090000,0.090000,0
2021-08-27,0.090000,0.090000,0.090000,0.090000,0.090000,0
2021-08-30,0.090000,0.090000,0.090000,0.090000,0.090000,0
2021-08-31,0.090000,0.090000,0.090000,0.090000,0.090000,0
2021-09-01,0.090000,0.090000,0.090000,0.090000,0.090000,0
2021-09-02,0.090000,0.090000,0.090000,0.090000,0.090000,0
2021-09-03,0.090000,0.090000,0.090000,0.090000,0.090000,0
2021-09-07,0.090000,0.090000,0.090000,0.090000,0.090000,10700
2021-09-08,0.120000,0.120000,0.120000,0.120000,0.120000,5000
2021-09-09,0.100000,0.100000,0.100000,0.100000,0.100000,5000
2021-09-10,0.120000,0.200000,0.120000,0.140000,0.140000,897030
2021-09-13,0.135000,0.135000,0.110000,0.115000,0.115000,458467
2021-09-14,0.115000,0.125000,0.110000,0.125000,0.125000,47800
2021-09-15,0.130000,0.130000,0.110000,0.110000,0.110000,19000
2021-09-16,0.120000,0.130000,0.120000,0.120000,0.120000,27679
2021-09-17,0.130000,0.130000,0.130000,0.130000,0.130000,3000
2021-09-20,0.110000,0.110000,0.105000,0.110000,0.110000,83000
2021-09-21,0.130000,0.140000,0.130000,0.130000,0.130000,23200
2021-09-22,0.130000,0.130000,0.130000,0.130000,0.130000,7000
2021-09-23,0.110000,0.110000,0.110000,0.110000,0.110000,8500
2021-09-24,0.120000,0.125000,0.120000,0.125000,0.125000,40000
2021-09-27,0.115000,0.115000,0.115000,0.115000,0.115000,10800
2021-09-28,0.120000,0.120000,0.115000,0.115000,0.115000,66000
2021-09-29,0.115000,0.115000,0.115000,0.115000,0.115000,0
2021-09-30,0.130000,0.160000,0.130000,0.160000,0.160000,55000
2021-10-01,0.160000,0.160000,0.150000,0.160000,0.160000,21000
2021-10-04,0.160000,0.160000,0.160000,0.160000,0.160000,0
2021-10-05,0.155000,0.160000,0.155000,0.160000,0.160000,27500
2021-10-06,0.160000,0.200000,0.160000,0.200000,0.200000,47499
2021-10-07,0.145000,0.160000,0.135000,0.160000,0.160000,118100
2021-10-08,0.150000,0.150000,0.130000,0.130000,0.130000,20500
2021-10-12,0.150000,0.150000,0.125000,0.125000,0.125000,71000
2021-10-13,0.125000,0.125000,0.115000,0.115000,0.115000,90020
2021-10-14,0.115000,0.115000,0.115000,0.115000,0.115000,0
2021-10-15,0.150000,0.150000,0.150000,0.150000,0.150000,500
2021-10-18,0.115000,0.115000,0.115000,0.115000,0.115000,20000
2021-10-19,0.120000,0.120000,0.115000,0.115000,0.115000,13000
2021-10-20,0.115000,0.115000,0.115000,0.115000,0.115000,0
2021-10-21,0.110000,0.120000,0.110000,0.120000,0.120000,20600
2021-10-22,0.120000,0.120000,0.120000,0.120000,0.120000,0
2021-10-25,0.120000,0.120000,0.120000,0.120000,0.120000,0
2021-10-26,0.110000,0.110000,0.110000,0.110000,0.110000,10000
2021-10-27,0.115000,0.120000,0.115000,0.120000,0.120000,88000
2021-10-28,0.110000,0.110000,0.110000,0.110000,0.110000,8050
2021-10-29,0.115000,0.115000,0.110000,0.110000,0.110000,63500
2021-11-01,0.120000,0.120000,0.120000,0.120000,0.120000,5000
2021-11-02,0.120000,0.120000,0.120000,0.120000,0.120000,60000
2021-11-03,0.110000,0.120000,0.110000,0.120000,0.120000,70264
2021-11-04,0.120000,0.120000,0.120000,0.120000,0.120000,0
2021-11-05,0.110000,0.110000,0.110000,0.110000,0.110000,14850
2021-11-08,0.110000,0.110000,0.110000,0.110000,0.110000,9200
2021-11-09,0.110000,0.110000,0.110000,0.110000,0.110000,30000
2021-11-10,0.105000,0.105000,0.105000,0.105000,0.105000,13500
2021-11-11,0.105000,0.105000,0.105000,0.105000,0.105000,0
2021-11-12,0.110000,0.120000,0.110000,0.120000,0.120000,19000
2021-11-15,0.110000,0.120000,0.105000,0.120000,0.120000,33000
2021-11-16,0.120000,0.120000,0.120000,0.120000,0.120000,0
2021-11-17,0.120000,0.120000,0.120000,0.120000,0.120000,0
2021-11-18,0.120000,0.120000,0.120000,0.120000,0.120000,0
2021-11-19,0.120000,0.120000,0.120000,0.120000,0.120000,0
2021-11-22,0.120000,0.120000,0.120000,0.120000,0.120000,0
2021-11-23,0.120000,0.120000,0.120000,0.120000,0.120000,0
2021-11-24,0.100000,0.100000,0.100000,0.100000,0.100000,1500
2021-11-25,0.100000,0.100000,0.100000,0.100000,0.100000,0
2021-11-26,0.110000,0.110000,0.110000,0.110000,0.110000,800
2021-11-29,0.115000,0.115000,0.095000,0.115000,0.115000,34476
2021-11-30,0.115000,0.115000,0.115000,0.115000,0.115000,0
2021-12-01,0.115000,0.115000,0.115000,0.115000,0.115000,0
2021-12-02,0.115000,0.115000,0.115000,0.115000,0.115000,0
2021-12-03,0.115000,0.115000,0.115000,0.115000,0.115000,0
2021-12-06,0.095000,0.095000,0.095000,0.095000,0.095000,9500
2021-12-07,0.095000,0.095000,0.095000,0.095000,0.095000,9000
2021-12-08,0.095000,0.095000,0.095000,0.095000,0.095000,0
2021-12-09,0.110000,0.110000,0.110000,0.110000,0.110000,15000
2021-12-10,0.110000,0.110000,0.110000,0.110000,0.110000,0
2021-12-13,0.110000,0.110000,0.110000,0.110000,0.110000,0
2021-12-14,0.100000,0.100000,0.100000,0.100000,0.100000,90000
2021-12-15,0.100000,0.100000,0.100000,0.100000,0.100000,2000
2021-12-16,0.100000,0.100000,0.100000,0.100000,0.100000,0
2021-12-17,0.100000,0.100000,0.100000,0.100000,0.100000,4000
2021-12-20,0.090000,0.090000,0.090000,0.090000,0.090000,10000
2021-12-21,0.090000,0.090000,0.090000,0.090000,0.090000,0
2021-12-22,0.090000,0.090000,0.090000,0.090000,0.090000,9000
2021-12-23,0.090000,0.090000,0.090000,0.090000,0.090000,0
2021-12-24,0.090000,0.090000,0.090000,0.090000,0.090000,2000
2021-12-29,0.080000,0.120000,0.080000,0.120000,0.120000,249344
2021-12-30,0.095000,0.095000,0.090000,0.090000,0.090000,5000
2021-12-31,0.090000,0.090000,0.090000,0.090000,0.090000,0
2022-01-04,0.090000,0.090000,0.090000,0.090000,0.090000,0
2022-01-05,0.100000,0.100000,0.100000,0.100000,0.100000,20000
2022-01-06,0.120000,0.120000,0.120000,0.120000,0.120000,2424
2022-01-07,0.120000,0.120000,0.120000,0.120000,0.120000,0
2022-01-10,0.120000,0.120000,0.120000,0.120000,0.120000,16000
2022-01-11,0.120000,0.120000,0.120000,0.120000,0.120000,0
2022-01-12,0.110000,0.110000,0.110000,0.110000,0.110000,9000
2022-01-13,0.110000,0.110000,0.110000,0.110000,0.110000,0
2022-01-14,0.110000,0.110000,0.110000,0.110000,0.110000,0
2022-01-17,0.110000,0.110000,0.110000,0.110000,0.110000,0
2022-01-18,0.100000,0.100000,0.100000,0.100000,0.100000,10500
2022-01-19,0.120000,0.120000,0.120000,0.120000,0.120000,48000
2022-01-20,0.120000,0.120000,0.120000,0.120000,0.120000,0
2022-01-21,0.120000,0.120000,0.120000,0.120000,0.120000,0
2022-01-24,0.140000,0.140000,0.140000,0.140000,0.140000,8000
2022-01-25,0.140000,0.140000,0.140000,0.140000,0.140000,0
2022-01-26,0.140000,0.140000,0.140000,0.140000,0.140000,0
2022-01-27,0.150000,0.150000,0.150000,0.150000,0.150000,10000
2022-01-28,0.140000,0.140000,0.140000,0.140000,0.140000,15100
2022-01-31,0.125000,0.160000,0.125000,0.140000,0.140000,16000
2022-02-01,0.185000,0.185000,0.170000,0.170000,0.170000,7000
2022-02-02,0.165000,0.175000,0.165000,0.175000,0.175000,32000
2022-02-03,0.175000,0.175000,0.175000,0.175000,0.175000,0
2022-02-04,0.175000,0.175000,0.175000,0.175000,0.175000,0
2022-02-07,0.140000,0.140000,0.140000,0.140000,0.140000,1000
2022-02-08,0.150000,0.160000,0.150000,0.160000,0.160000,26500
2022-02-09,0.160000,0.160000,0.160000,0.160000,0.160000,0
2022-02-10,0.165000,0.175000,0.160000,0.170000,0.170000,46000
2022-02-11,0.160000,0.160000,0.160000,0.160000,0.160000,23000
2022-02-14,0.160000,0.160000,0.160000,0.160000,0.160000,0
2022-02-15,0.160000,0.160000,0.160000,0.160000,0.160000,0
2022-02-16,0.160000,0.160000,0.160000,0.160000,0.160000,3000
2022-02-17,0.160000,0.160000,0.160000,0.160000,0.160000,8800
2022-02-18,0.150000,0.165000,0.150000,0.165000,0.165000,4000
2022-02-22,0.165000,0.165000,0.165000,0.165000,0.165000,0
2022-02-23,0.155000,0.155000,0.155000,0.155000,0.155000,1500
2022-02-24,0.155000,0.155000,0.155000,0.155000,0.155000,0
2022-02-25,0.160000,0.170000,0.160000,0.165000,0.165000,26300
2022-02-28,0.165000,0.165000,0.165000,0.165000,0.165000,0
2022-03-01,0.120000,0.120000,0.120000,0.120000,0.120000,1500
2022-03-02,0.120000,0.120000,0.120000,0.120000,0.120000,0
2022-03-03,0.125000,0.170000,0.125000,0.170000,0.170000,7665
2022-03-04,0.170000,0.170000,0.170000,0.170000,0.170000,0
2022-03-07,0.125000,0.125000,0.125000,0.125000,0.125000,15000
2022-03-08,0.170000,0.170000,0.170000,0.170000,0.170000,2000
2022-03-09,0.170000,0.170000,0.170000,0.170000,0.170000,0
2022-03-10,0.120000,0.120000,0.115000,0.115000,0.115000,12500
2022-03-11,0.115000,0.115000,0.115000,0.115000,0.115000,0
2022-03-14,0.140000,0.140000,0.140000,0.140000,0.140000,10000
2022-03-15,0.140000,0.140000,0.140000,0.140000,0.140000,0
2022-03-16,0.140000,0.140000,0.140000,0.140000,0.140000,0
2022-03-17,0.140000,0.140000,0.140000,0.140000,0.140000,0
2022-03-18,0.140000,0.140000,0.140000,0.140000,0.140000,0
