Date,Open,High,Low,Close,Adj Close,Volume
2021-07-27,117.300003,118.320000,116.839996,117.900002,117.130058,222200
2021-07-28,117.389999,118.809998,116.930000,118.690002,117.914902,282900
2021-07-29,120.449997,122.540001,120.349998,121.489998,120.696617,267300
2021-07-30,120.959999,122.610001,120.709999,121.519997,120.726410,225900
2021-08-02,121.470001,121.470001,119.599998,120.290001,119.504456,161700
2021-08-03,120.389999,121.709999,119.809998,120.970001,120.180016,197200
2021-08-04,121.940002,122.269997,118.440002,118.559998,117.785744,280900
2021-08-05,118.449997,118.620003,116.550003,116.830002,116.067047,206200
2021-08-06,115.389999,116.510002,114.110001,116.059998,115.302071,326000
2021-08-09,114.589996,115.440002,113.650002,114.190002,113.444290,238800
2021-08-10,114.080002,114.540001,112.489998,112.809998,112.073296,247400
2021-08-11,114.300003,115.870003,114.070000,114.940002,114.189384,335700
2021-08-12,115.129997,116.269997,111.239998,113.849998,113.106506,456700
2021-08-13,114.690002,116.230003,114.099998,116.080002,115.321945,244300
2021-08-16,116.180000,116.360001,114.470001,114.559998,113.811867,251900
2021-08-17,113.889999,114.809998,112.529999,113.440002,112.699188,306400
2021-08-18,113.699997,113.699997,110.160004,110.199997,109.480339,363100
2021-08-19,110.000000,111.459999,108.349998,109.680000,108.963737,307800
2021-08-20,109.190002,110.500000,108.500000,108.660004,107.950409,336800
2021-08-23,110.610001,112.650002,109.510002,112.099998,111.367935,287900
2021-08-24,112.589996,113.209999,111.059998,111.279999,110.553291,208200
2021-08-25,110.400002,110.809998,108.760002,109.790001,109.073021,189700
2021-08-26,109.250000,110.669998,108.650002,109.279999,108.566353,295400
2021-08-27,109.400002,113.040001,108.959999,112.580002,111.844803,276300
2021-08-30,112.650002,112.830002,110.449997,111.040001,110.314857,255300
2021-08-31,110.970001,111.779999,110.610001,111.330002,110.602966,265900
2021-09-01,111.540001,111.989998,109.559998,110.680000,109.957214,273100
2021-09-02,110.879997,111.480003,109.360001,111.379997,110.652634,324400
2021-09-03,112.349998,113.660004,111.910004,112.870003,112.132912,229500
2021-09-07,111.610001,112.209999,110.279999,110.500000,109.778389,266400
2021-09-08,111.279999,112.790001,110.050003,110.930000,110.205574,295900
2021-09-09,111.239998,111.320000,109.320000,110.110001,109.390930,209800
2021-09-10,109.980003,110.470001,108.599998,108.660004,107.950409,271500
2021-09-13,109.260002,111.000000,108.470001,109.629997,108.914063,285500
2021-09-14,110.459999,110.959999,108.989998,109.279999,108.566353,202800
2021-09-15,108.599998,110.309998,108.400002,110.070000,109.351189,261900
2021-09-16,108.000000,108.430000,104.430000,105.400002,104.711693,337600
2021-09-17,104.980003,105.099998,103.559998,104.589996,103.906975,837200
2021-09-20,104.000000,104.800003,103.099998,104.470001,103.787758,336600
2021-09-21,105.360001,105.750000,103.739998,103.870003,103.191681,251200
2021-09-22,104.129997,105.750000,102.750000,102.970001,102.297554,334500
2021-09-23,102.339996,102.510002,100.209999,100.550003,99.893372,320000
2021-09-24,100.070000,101.300003,99.610001,100.230003,99.575455,247600
2021-09-27,100.660004,102.120003,98.870003,99.040001,98.393219,347600
2021-09-28,97.959999,99.550003,97.500000,98.260002,97.618317,310400
2021-09-29,98.260002,98.500000,96.500000,96.870003,96.237396,532100
2021-09-30,97.230003,97.959999,95.220001,95.489998,95.161110,484800
2021-10-01,96.230003,96.419998,94.449997,95.029999,94.702698,449300
2021-10-04,95.059998,96.379997,94.139999,94.809998,94.483452,716800
2021-10-05,94.419998,95.019997,93.650002,94.120003,93.795837,461200
2021-10-06,93.809998,95.220001,93.080002,95.110001,94.782425,297800
2021-10-07,95.150002,96.099998,94.320000,94.790001,94.463524,396500
2021-10-08,96.599998,97.800003,94.050003,94.070000,93.746002,363100
2021-10-11,94.070000,94.910004,92.129997,92.269997,91.952202,268800
2021-10-12,93.239998,96.129997,92.010002,95.809998,95.480011,667600
2021-10-13,96.330002,98.300003,96.190002,97.089996,96.755600,475800
2021-10-14,98.290001,99.839996,97.500000,99.739998,99.396477,358400
2021-10-15,98.500000,99.699997,97.230003,98.959999,98.619164,325500
2021-10-18,98.400002,99.230003,97.550003,98.250000,97.911606,236800
2021-10-19,99.470001,99.470001,97.629997,98.309998,97.971397,227800
2021-10-20,99.150002,99.879997,98.110001,99.199997,98.858330,239800
2021-10-21,98.760002,99.129997,97.800003,98.900002,98.559372,239700
2021-10-22,100.559998,101.949997,98.370003,99.150002,98.808510,316300
2021-10-25,100.209999,102.080002,99.699997,100.489998,100.143890,411400
2021-10-26,100.230003,101.059998,99.589996,100.849998,100.502655,292700
2021-10-27,100.839996,101.669998,100.230003,101.309998,100.961067,304400
2021-10-28,101.059998,102.500000,100.379997,101.639999,101.289932,408000
2021-10-29,100.779999,101.550003,98.349998,99.019997,98.678955,576700
2021-11-01,98.839996,101.940002,98.529999,101.459999,101.110550,340600
2021-11-02,100.889999,102.160004,99.589996,102.089996,101.738380,348900
2021-11-03,100.599998,103.419998,100.389999,102.580002,102.226700,377100
2021-11-04,103.239998,108.180000,102.919998,103.959999,103.601944,528500
2021-11-05,104.050003,106.160004,103.669998,105.160004,104.797813,650800
2021-11-08,104.660004,104.680000,100.620003,102.040001,101.688553,1175800
2021-11-09,102.410004,104.470001,101.699997,104.239998,103.880974,387900
2021-11-10,106.459999,107.820000,103.059998,103.940002,103.582016,644000
2021-11-11,106.099998,106.739998,105.019997,106.260002,105.894020,509600
2021-11-12,105.580002,107.599998,105.400002,106.709999,106.342468,398900
2021-11-15,106.599998,108.180000,106.040001,107.339996,106.970299,522500
2021-11-16,107.000000,107.559998,106.750000,107.169998,106.800880,408200
2021-11-17,108.489998,108.879997,107.250000,107.669998,107.299164,468800
2021-11-18,107.370003,107.970001,106.610001,107.209999,106.840744,284900
2021-11-19,107.000000,107.349998,105.300003,105.430000,105.066879,455800
2021-11-22,104.989998,106.160004,103.360001,104.639999,104.279602,433300
2021-11-23,103.510002,104.330002,101.470001,101.839996,101.489243,425100
2021-11-24,101.440002,102.470001,101.010002,101.309998,100.961067,365000
2021-11-26,102.860001,102.860001,100.889999,102.320000,101.967590,249900
2021-11-29,102.300003,103.099998,100.470001,102.699997,102.346275,516400
2021-11-30,103.430000,104.559998,99.180000,100.029999,99.685478,531800
2021-12-01,100.820000,101.910004,97.470001,97.650002,97.313675,480300
2021-12-02,97.500000,99.510002,96.639999,98.900002,98.559372,514900
2021-12-03,99.370003,100.199997,97.949997,98.660004,98.320198,494800
2021-12-06,98.500000,99.949997,97.480003,98.070000,97.732231,524000
2021-12-07,98.519997,101.050003,98.480003,100.559998,100.213646,605900
2021-12-08,100.650002,101.480003,99.599998,101.220001,100.871376,373300
2021-12-09,100.309998,100.480003,98.349998,99.440002,99.097511,413100
2021-12-10,99.699997,99.930000,98.040001,98.150002,97.811951,508600
2021-12-13,98.150002,99.059998,97.599998,98.110001,97.772087,520600
2021-12-14,97.029999,98.900002,95.940002,96.120003,95.788948,485300
2021-12-15,96.620003,97.059998,94.000000,96.379997,96.048042,542300
2021-12-16,97.599998,98.699997,97.129997,98.010002,97.672440,498200
2021-12-17,98.660004,101.769997,98.250000,101.309998,100.961067,1496400
2021-12-20,101.300003,102.639999,99.519997,102.300003,101.947662,489700
2021-12-21,102.459999,103.889999,101.430000,103.129997,102.774796,337300
2021-12-22,103.879997,103.989998,101.879997,103.389999,103.033905,539400
2021-12-23,103.389999,104.089996,102.070000,103.629997,103.273079,396200
2021-12-27,103.599998,104.750000,102.760002,104.629997,104.269630,315700
2021-12-28,104.500000,105.389999,104.070000,104.440002,104.080292,290400
2021-12-29,103.599998,104.559998,103.199997,104.230003,103.871017,290600
2021-12-30,104.099998,105.070000,103.910004,104.730003,104.369293,255000
2021-12-31,104.980003,105.589996,104.570000,105.209999,104.847633,141100
2022-01-03,103.669998,104.800003,103.070000,103.570000,103.213287,293300
2022-01-04,104.000000,104.690002,102.300003,102.610001,102.256592,482500
2022-01-05,103.349998,104.599998,101.400002,101.620003,101.270004,450700
2022-01-06,99.980003,100.389999,97.980003,98.550003,98.550003,480100
2022-01-07,98.500000,99.820000,97.570000,99.290001,99.290001,536900
2022-01-10,99.290001,102.779999,98.919998,101.959999,101.959999,761500
2022-01-11,101.959999,102.610001,100.699997,102.320000,102.320000,575900
2022-01-12,102.320000,103.070000,101.000000,102.370003,102.370003,427100
2022-01-13,102.430000,102.730003,100.919998,101.180000,101.180000,270000
2022-01-14,101.250000,101.370003,98.709999,99.529999,99.529999,274300
2022-01-18,99.540001,100.010002,98.139999,99.449997,99.449997,398100
2022-01-19,100.250000,105.540001,100.250000,105.129997,105.129997,521900
2022-01-20,105.849998,106.449997,103.870003,103.940002,103.940002,484500
2022-01-21,104.430000,104.559998,101.379997,102.250000,102.250000,443300
2022-01-24,101.760002,102.919998,100.349998,102.500000,102.500000,812800
2022-01-25,102.309998,104.059998,101.870003,103.199997,103.199997,765600
2022-01-26,102.070000,103.500000,101.419998,101.620003,101.620003,1164900
2022-01-27,100.599998,102.419998,99.690002,99.970001,99.970001,746800
2022-01-28,99.010002,99.889999,97.959999,99.300003,99.300003,871600
2022-01-31,99.650002,102.199997,98.660004,101.550003,101.550003,2220400
2022-02-01,102.269997,103.430000,101.300003,102.900002,102.900002,469600
2022-02-02,103.449997,104.959999,102.150002,103.930000,103.930000,513300
2022-02-03,103.470001,103.629997,101.660004,101.800003,101.800003,315800
2022-02-04,101.489998,103.430000,101.209999,102.230003,102.230003,279200
2022-02-07,103.000000,105.050003,101.779999,104.470001,104.470001,351400
2022-02-08,104.750000,106.440002,104.529999,106.349998,106.349998,409900
2022-02-09,106.440002,107.290001,105.129997,105.379997,105.379997,482900
2022-02-10,104.589996,106.000000,100.750000,101.379997,101.379997,491800
2022-02-11,101.769997,108.720001,101.629997,108.239998,108.239998,567400
2022-02-14,109.000000,109.529999,107.430000,109.040001,109.040001,443300
2022-02-15,106.830002,109.309998,105.519997,109.010002,109.010002,575400
2022-02-16,110.000000,111.290001,109.599998,110.419998,110.419998,518100
2022-02-17,112.580002,119.980003,111.510002,118.790001,118.790001,855700
2022-02-18,119.540001,120.459999,117.449997,120.059998,120.059998,808400
2022-02-22,122.059998,123.160004,118.529999,118.550003,118.550003,863100
2022-02-23,117.800003,120.790001,116.910004,119.739998,119.739998,775600
2022-02-24,124.400002,125.059998,114.290001,116.339996,116.339996,674200
2022-02-25,115.570000,120.660004,114.870003,120.500000,120.500000,445300
2022-02-28,121.239998,122.209999,120.339996,121.260002,121.260002,577500
2022-03-01,121.580002,128.169998,121.580002,126.919998,126.919998,847200
2022-03-02,124.199997,126.669998,123.529999,126.129997,126.129997,568800
2022-03-03,126.500000,127.410004,124.889999,126.690002,126.690002,400300
2022-03-04,127.720001,129.369995,127.250000,128.550003,128.550003,573800
2022-03-07,129.250000,131.100006,127.120003,129.490005,129.490005,776700
2022-03-08,130.690002,134.000000,129.070007,130.490005,130.490005,925700
2022-03-09,123.019997,131.779999,123.000000,131.369995,131.369995,670900
2022-03-10,131.949997,137.149994,131.500000,136.199997,136.199997,983800
2022-03-11,132.699997,138.699997,131.869995,137.179993,137.179993,796600
2022-03-14,134.539993,136.029999,132.289993,133.809998,133.809998,746400
2022-03-15,130.679993,137.199997,130.529999,136.149994,136.149994,563000
2022-03-16,135.960007,137.360001,133.039993,134.949997,134.949997,622700
2022-03-17,136.529999,139.710007,135.759995,136.610001,136.610001,555500
2022-03-18,136.479996,137.490005,134.250000,137.160004,137.160004,1612900
2022-03-21,137.729996,140.960007,137.729996,139.220001,139.220001,556000
2022-03-22,138.699997,139.089996,136.380005,137.410004,137.410004,463000
